30.299672999999998523890099022537,38.125030000000002416982169961557
30.216815000000000424051904701628,38.487380000000001700755092315376
30.127894999999998759676600457169,38.462589999999998724433680763468
30.105249571366069716304991743527,38.563632158477744837909995112568
30.057146171458562378120404900983,38.584382064368206499693769728765
29.950169484898928828897624043748,38.616141206970119981178868329152
29.817783245333728814330243039876,38.509533663385141721846594009548
29.774405499105434103057632455602,38.594582108113755225531349424273
29.672618095472166999115870567039,38.488574457800055483858159277588
29.69750643811718759934592526406,38.436509722256289478536928072572
29.63976274152901169145479798317,38.38809283730248722577016451396
29.720830539481791987554970546626,38.221257679575991517140209907666
29.857811948549738190195057541132,38.153065182911191755010804627091
29.941235618176737176554524921812,38.17389788781800774586372426711
29.937672535213209812354762107134,38.176674621813063481567951384932
30.026108095615487769691753783263,38.077370699339084580969938542694
30.068310949391538144936930621043,38.096649019348753029134968528524
30.096000172607308087435740162618,38.020542585375466160257929004729
30.304861710761450410700490465388,38.099130751413902373769815312698
